  3.0000000e+000	  1.7000000e+001	  3.0000000e+000	  1.5057220e+002	  1.4608016e+002	  1.4484225e+002	  1.4960473e+002	  1.4714380e+002	  1.4842972e+002	  1.5719328e+002	  1.8138556e+002	  2.4571566e+002	  2.6706058e+002	  2.8934390e+002	  2.9312423e+002	  2.9345165e+002	  2.7456365e+002	  2.4121639e+002	  2.0183808e+002	  2.2294216e+002	  2.2907877e+002	  2.3150793e+002	  2.0400010e+002	  1.8398938e+002	  1.5834720e+002	  1.5533753e+002	  1.4943640e+002	
  3.0000000e+000	  1.8000000e+001	  4.0000000e+000	  1.4853108e+002	  1.4585173e+002	  1.4399438e+002	  1.4668993e+002	  1.4362763e+002	  1.4954929e+002	  1.5493803e+002	  1.7656913e+002	  2.3814472e+002	  2.8567636e+002	  3.0376993e+002	  3.1229957e+002	  3.1277896e+002	  2.9681734e+002	  2.5435492e+002	  2.1239112e+002	  2.2575065e+002	  2.2278886e+002	  2.1606209e+002	  1.8912613e+002	  1.7285434e+002	  1.5494732e+002	  1.5096966e+002	  1.4579633e+002	
  3.0000000e+000	  1.9000000e+001	  5.0000000e+000	  1.4501564e+002	  1.4166535e+002	  1.4088039e+002	  1.4111867e+002	  1.4008604e+002	  1.3803358e+002	  1.4303230e+002	  1.3985425e+002	  1.4599648e+002	  1.4294545e+002	  1.4912858e+002	  1.5234997e+002	  1.5030002e+002	  1.4695024e+002	  1.4789365e+002	  1.4993035e+002	  1.5004073e+002	  1.5469233e+002	  1.5030390e+002	  1.5536550e+002	  1.5074505e+002	  1.4780358e+002	  1.4534097e+002	  1.4303224e+002	
  3.0000000e+000	  2.0000000e+001	  6.0000000e+000	  1.4310350e+002	  1.4129094e+002	  1.4035337e+002	  1.3941230e+002	  1.3769823e+002	  1.3900018e+002	  1.4107249e+002	  1.3590229e+002	  1.4179916e+002	  1.3656166e+002	  1.4315608e+002	  1.5018657e+002	  1.4570169e+002	  1.4763823e+002	  1.4431649e+002	  1.4283293e+002	  1.4487412e+002	  1.4336091e+002	  1.4365750e+002	  1.4225512e+002	  1.4341615e+002	  1.4018119e+002	  1.3889943e+002	  1.4059080e+002	
  3.0000000e+000	  2.1000000e+001	  7.0000000e+000	  1.4311775e+002	  1.3505525e+002	  1.3541496e+002	  1.3691953e+002	  1.3638906e+002	  1.3443060e+002	  1.3757813e+002	  1.3470799e+002	  1.3749080e+002	  1.3526131e+002	  1.4026928e+002	  1.3804766e+002	  1.3876683e+002	  1.3886952e+002	  1.3776376e+002	  1.3661092e+002	  1.3838225e+002	  1.4378105e+002	  1.4333225e+002	  1.4360261e+002	  1.4342482e+002	  1.4225718e+002	  1.3854532e+002	  1.4059764e+002	
  3.0000000e+000	  2.2000000e+001	  1.0000000e+000	  1.4129713e+002	  1.3597356e+002	  1.3553529e+002	  1.3799113e+002	  1.3601684e+002	  1.4611281e+002	  1.4360899e+002	  1.6628513e+002	  2.3034426e+002	  2.6036883e+002	  2.8522445e+002	  2.9436511e+002	  2.9371226e+002	  2.7672425e+002	  2.3338829e+002	  1.9898754e+002	  2.0869976e+002	  2.1879831e+002	  2.2285859e+002	  2.0424492e+002	  1.9128144e+002	  1.5705346e+002	  1.4660793e+002	  1.4066923e+002	
  3.0000000e+000	  2.3000000e+001	  2.0000000e+000	  1.4064564e+002	  1.3931312e+002	  1.3780122e+002	  1.4110141e+002	  1.3808424e+002	  1.3906907e+002	  1.4045012e+002	  1.6941360e+002	  2.3721619e+002	  2.6784108e+002	  3.0117265e+002	  2.9677913e+002	  2.9992315e+002	  3.0114058e+002	  2.4498609e+002	  2.1343750e+002	  2.3386310e+002	  2.4705326e+002	  2.4294422e+002	  2.1292082e+002	  1.8184385e+002	  1.5830101e+002	  1.4898619e+002	  1.4954904e+002	
  3.0000000e+000	  2.4000000e+001	  3.0000000e+000	  1.4847150e+002	  1.4883488e+002	  1.4314645e+002	  1.4538963e+002	  1.4390355e+002	  1.4567127e+002	  1.5206528e+002	  1.7164996e+002	  2.3674760e+002	  2.7037381e+002	  2.8525045e+002	  2.8958181e+002	  3.0817517e+002	  3.0374074e+002	  2.4938386e+002	  2.1182628e+002	  2.2687823e+002	  2.4515712e+002	  2.3915326e+002	  2.1560105e+002	  1.9286196e+002	  1.6133910e+002	  1.5412341e+002	  1.5409665e+002	
  3.0000000e+000	  2.5000000e+001	  4.0000000e+000	  1.5323178e+002	  1.4908323e+002	  1.5124482e+002	  1.4549636e+002	  1.4755105e+002	  1.4418648e+002	  1.5739514e+002	  1.8111286e+002	  2.5202530e+002	  2.8991475e+002	  2.9609036e+002	  3.0245946e+002	  3.0699348e+002	  2.9511971e+002	  2.4911235e+002	  2.1628376e+002	  2.4318577e+002	  2.4260278e+002	  2.3811052e+002	  2.1477550e+002	  1.8809508e+002	  1.6274551e+002	  1.5535779e+002	  1.5514847e+002	
  3.0000000e+000	  2.6000000e+001	  5.0000000e+000	  1.5053473e+002	  1.4533065e+002	  1.4623846e+002	  1.4592718e+002	  1.4757747e+002	  1.4807703e+002	  1.5420202e+002	  1.8384406e+002	  2.3390929e+002	  2.8468443e+002	  2.8710629e+002	  2.9083016e+002	  3.0471270e+002	  2.7875623e+002	  2.3842774e+002	  1.8794591e+002	  1.9768135e+002	  1.9273052e+002	  1.8528825e+002	  1.8047276e+002	  1.6458431e+002	  1.4021239e+002	  1.4254134e+002	  1.4049944e+002	
  3.0000000e+000	  2.7000000e+001	  6.0000000e+000	  1.4404781e+002	  1.3900049e+002	  1.4139847e+002	  1.4039040e+002	  1.4063362e+002	  1.4173610e+002	  1.4265963e+002	  1.3722585e+002	  1.3948149e+002	  1.4187633e+002	  1.4025883e+002	  1.4252866e+002	  1.4575265e+002	  1.4216019e+002	  1.3700528e+002	  1.3555197e+002	  1.3558597e+002	  1.3351131e+002	  1.3919402e+002	  1.3976527e+002	  1.3947376e+002	  1.3984333e+002	  1.3980512e+002	  1.3683874e+002	
  3.0000000e+000	  2.9000000e+001	  1.0000000e+000	  1.3567041e+002	  1.3739126e+002	  1.3210796e+002	  1.3606086e+002	  1.3597592e+002	  1.4172561e+002	  1.4039883e+002	  1.6722569e+002	  2.4794410e+002	  2.9429290e+002	  3.0853055e+002	  3.2063557e+002	  3.1943565e+002	  3.0383459e+002	  2.6431165e+002	  2.1788058e+002	  2.3284099e+002	  2.3647048e+002	  2.5303911e+002	  2.3344139e+002	  1.9956512e+002	  1.6276530e+002	  1.5193482e+002	  1.5443506e+002	
  4.0000000e+000	  2.0000000e+000	  5.0000000e+000	  1.2839689e+002	  1.2548979e+002	  1.2500404e+002	  1.2432986e+002	  1.2429489e+002	  1.2492461e+002	  1.2300894e+002	  1.2738790e+002	  1.2753804e+002	  1.2670392e+002	  1.2578255e+002	  1.3124355e+002	  1.3240486e+002	  1.2860807e+002	  1.2943166e+002	  1.2666685e+002	  1.2464068e+002	  1.2739058e+002	  1.2627424e+002	  1.2911926e+002	  1.3099651e+002	  1.3119117e+002	  1.3195148e+002	  1.3066967e+002	
  4.0000000e+000	  3.0000000e+000	  6.0000000e+000	  1.3159411e+002	  1.2899927e+002	  1.2391763e+002	  1.2696422e+002	  1.2790605e+002	  1.2578188e+002	  1.2350087e+002	  1.2672057e+002	  1.2703083e+002	  1.2737654e+002	  1.2777306e+002	  1.3320386e+002	  1.3719101e+002	  1.2862567e+002	  1.2952024e+002	  1.2793295e+002	  1.3023750e+002	  1.2829147e+002	  1.2768328e+002	  1.3199297e+002	  1.3022494e+002	  1.3659370e+002	  1.3456148e+002	  1.2807800e+002	
  4.0000000e+000	  4.0000000e+000	  7.0000000e+000	  1.3373618e+002	  1.3019121e+002	  1.2881224e+002	  1.2865987e+002	  1.2810041e+002	  1.3122490e+002	  1.2637867e+002	  1.3197294e+002	  1.2919950e+002	  1.3204569e+002	  1.3284895e+002	  1.2937451e+002	  1.3141353e+002	  1.3227973e+002	  1.2967401e+002	  1.2790382e+002	  1.3160802e+002	  1.2804659e+002	  1.2806464e+002	  1.3038332e+002	  1.2810218e+002	  1.3042868e+002	  1.3141076e+002	  1.2697253e+002	
  4.0000000e+000	  5.0000000e+000	  1.0000000e+000	  1.3119594e+002	  1.2750439e+002	  1.2514560e+002	  1.2517853e+002	  1.2595400e+002	  1.2814454e+002	  1.3034094e+002	  1.3438316e+002	  1.3171048e+002	  1.5097703e+002	  1.5256124e+002	  1.6035986e+002	  1.5974294e+002	  1.5323792e+002	  1.4265822e+002	  1.3356215e+002	  1.3499372e+002	  1.3917565e+002	  1.3308357e+002	  1.3472794e+002	  1.2932178e+002	  1.3037552e+002	  1.2528812e+002	  1.2520210e+002	
  4.0000000e+000	  6.0000000e+000	  2.0000000e+000	  1.2901563e+002	  1.2378040e+002	  1.2393416e+002	  1.2193578e+002	  1.2577867e+002	  1.2556597e+002	  1.2382560e+002	  1.3217911e+002	  1.3383069e+002	  1.4593396e+002	  1.5336877e+002	  1.5712227e+002	  1.6050619e+002	  1.5261389e+002	  1.3735055e+002	  1.2896587e+002	  1.3630619e+002	  1.3672858e+002	  1.3494288e+002	  1.3342352e+002	  1.3045125e+002	  1.3113145e+002	  1.3025116e+002	  1.2671215e+002	
  4.0000000e+000	  7.0000000e+000	  3.0000000e+000	  1.2835788e+002	  1.2814886e+002	  1.2384210e+002	  1.2386192e+002	  1.2146350e+002	  1.2709641e+002	  1.2964925e+002	  1.3258800e+002	  1.3227385e+002	  1.4804329e+002	  1.5071587e+002	  1.6569793e+002	  1.7144276e+002	  1.6142611e+002	  1.4137633e+002	  1.3071929e+002	  1.3442561e+002	  1.3282952e+002	  1.2677703e+002	  1.3349172e+002	  1.3228886e+002	  1.3263066e+002	  1.3435499e+002	  1.2676613e+002	
  4.0000000e+000	  8.0000000e+000	  4.0000000e+000	  1.2851872e+002	  1.2874101e+002	  1.2832385e+002	  1.2763022e+002	  1.2551207e+002	  1.3057287e+002	  1.2914349e+002	  1.3732108e+002	  1.3601197e+002	  1.5513238e+002	  1.5441936e+002	  1.5641131e+002	  1.5481681e+002	  1.6011911e+002	  1.4315155e+002	  1.3275889e+002	  1.3261455e+002	  1.3797481e+002	  1.3012368e+002	  1.3395900e+002	  1.2899987e+002	  1.2777815e+002	  1.2306691e+002	  1.2029008e+002	
  4.0000000e+000	  9.0000000e+000	  5.0000000e+000	  1.2556191e+002	  1.2604987e+002	  1.2074454e+002	  1.2127177e+002	  1.2181839e+002	  1.2659338e+002	  1.2465741e+002	  1.3426587e+002	  1.3416844e+002	  1.5323812e+002	  1.5530709e+002	  1.6270422e+002	  1.5877296e+002	  1.5347299e+002	  1.2974109e+002	  1.2807302e+002	  1.2623304e+002	  1.3286925e+002	  1.2980123e+002	  1.3390925e+002	  1.2788717e+002	  1.3137281e+002	  1.3353610e+002	  1.2653646e+002	
  4.0000000e+000	  1.0000000e+001	  6.0000000e+000	  1.2859392e+002	  1.2755230e+002	  1.2490796e+002	  1.2727379e+002	  1.2521478e+002	  1.2729505e+002	  1.2443922e+002	  1.2564584e+002	  1.2834764e+002	  1.2802187e+002	  1.2770193e+002	  1.2718674e+002	  1.2410994e+002	  1.2939825e+002	  1.3036268e+002	  1.2666353e+002	  1.2252807e+002	  1.3387715e+002	  1.2682987e+002	  1.2468485e+002	  1.2306984e+002	  1.2344946e+002	  1.2580415e+002	  1.2596666e+002	
  4.0000000e+000	  1.1000000e+001	  7.0000000e+000	  1.2799089e+002	  1.2498358e+002	  1.2002555e+002	  1.2108237e+002	  1.1833576e+002	  1.2189456e+002	  1.1967350e+002	  1.2163459e+002	  1.2015337e+002	  1.2154479e+002	  1.2603509e+002	  1.2041320e+002	  1.2359498e+002	  1.2319274e+002	  1.2450574e+002	  1.2221146e+002	  1.2464166e+002	  1.2308494e+002	  1.2155741e+002	  1.2898340e+002	  1.3187715e+002	  1.3077358e+002	  1.2694524e+002	  1.2324012e+002	
  4.0000000e+000	  1.4000000e+001	  3.0000000e+000	  1.3738211e+002	  1.3580625e+002	  1.3882441e+002	  1.3747729e+002	  1.3493236e+002	  1.3751433e+002	  1.3565411e+002	  1.7671166e+002	  2.4313046e+002	  2.8452466e+002	  2.9164274e+002	  2.9732979e+002	  3.0193705e+002	  2.9531707e+002	  2.4540786e+002	  1.9816360e+002	  2.1169901e+002	  2.1901465e+002	  2.2172754e+002	  2.0636980e+002	  1.8646229e+002	  1.5880274e+002	  1.4700967e+002	  1.4135397e+002	
  4.0000000e+000	  1.5000000e+001	  4.0000000e+000	  1.3947622e+002	  1.3965636e+002	  1.3417291e+002	  1.3631289e+002	  1.3394543e+002	  1.3520059e+002	  1.3405709e+002	  1.6733374e+002	  2.3409083e+002	  2.7856411e+002	  2.9379020e+002	  2.9542193e+002	  2.9574465e+002	  2.9672071e+002	  2.6249493e+002	  2.1028134e+002	  2.2629809e+002	  2.3980290e+002	  2.3402830e+002	  2.2750932e+002	  1.8283693e+002	  1.4974367e+002	  1.4288396e+002	  1.3791514e+002	
  4.0000000e+000	  1.7000000e+001	  6.0000000e+000	  1.3714785e+002	  1.3782660e+002	  1.3455894e+002	  1.3328933e+002	  1.3378602e+002	  1.3490917e+002	  1.3319352e+002	  1.3620935e+002	  1.3920373e+002	  1.5080097e+002	  1.6038472e+002	  1.6779382e+002	  1.6335836e+002	  1.5812091e+002	  1.4388458e+002	  1.3633183e+002	  1.3717092e+002	  1.3544822e+002	  1.3716686e+002	  1.3647361e+002	  1.3416111e+002	  1.3712489e+002	  1.3590671e+002	  1.3206850e+002	
  4.0000000e+000	  1.8000000e+001	  7.0000000e+000	  1.3399524e+002	  1.3328162e+002	  1.3224099e+002	  1.3062737e+002	  1.2838209e+002	  1.2950187e+002	  1.2742498e+002	  1.3387085e+002	  1.4049224e+002	  1.4158433e+002	  1.4533172e+002	  1.4299340e+002	  1.4492577e+002	  1.3943594e+002	  1.3321651e+002	  1.3496377e+002	  1.3395557e+002	  1.3732792e+002	  1.3815702e+002	  1.4315186e+002	  1.3765839e+002	  1.4076981e+002	  1.3281839e+002	  1.3302401e+002	
  4.0000000e+000	  1.9000000e+001	  1.0000000e+000	  1.3310833e+002	  1.3192531e+002	  1.2835637e+002	  1.3048687e+002	  1.3096598e+002	  1.2952839e+002	  1.3540972e+002	  1.5735057e+002	  2.2215230e+002	  2.5698638e+002	  2.8469616e+002	  3.0315589e+002	  2.9799387e+002	  2.8180457e+002	  2.4175341e+002	  2.1111473e+002	  2.1492455e+002	  2.1814003e+002	  2.2548883e+002	  2.0267937e+002	  1.7158333e+002	  1.4540975e+002	  1.4286174e+002	  1.3717011e+002	
  4.0000000e+000	  2.0000000e+001	  2.0000000e+000	  1.3795983e+002	  1.3380441e+002	  1.3063135e+002	  1.2998403e+002	  1.2984210e+002	  1.2990251e+002	  1.3037464e+002	  1.6624071e+002	  2.3220867e+002	  2.5759842e+002	  2.7072478e+002	  2.8047385e+002	  2.8306083e+002	  2.6333145e+002	  2.2205661e+002	  1.8781822e+002	  2.0406232e+002	  2.1058534e+002	  2.1352760e+002	  1.9998634e+002	  1.7199258e+002	  1.4222238e+002	  1.3992284e+002	  1.3600153e+002	
  4.0000000e+000	  2.2000000e+001	  4.0000000e+000	  1.4030980e+002	  1.3991567e+002	  1.3739719e+002	  1.4044175e+002	  1.3563129e+002	  1.3906275e+002	  1.3794966e+002	  1.6733932e+002	  2.2101660e+002	  2.6059716e+002	  2.8376903e+002	  2.7172040e+002	  2.8400087e+002	  2.7451148e+002	  2.2642504e+002	  1.9058062e+002	  1.9526634e+002	  1.9284828e+002	  1.9229610e+002	  1.7836044e+002	  1.5914170e+002	  1.3482368e+002	  1.2770406e+002	  1.2559972e+002	
  4.0000000e+000	  2.3000000e+001	  5.0000000e+000	  1.2320312e+002	  1.2344676e+002	  1.2202548e+002	  1.2283345e+002	  1.2101522e+002	  1.2064217e+002	  1.2234529e+002	  1.2139013e+002	  1.2470940e+002	  1.2541933e+002	  1.2735305e+002	  1.2574971e+002	  1.3258402e+002	  1.2600286e+002	  1.2393705e+002	  1.2205783e+002	  1.2327832e+002	  1.2072251e+002	  1.2407981e+002	  1.2552576e+002	  1.1942753e+002	  1.2462673e+002	  1.2273451e+002	  1.1833073e+002	
  5.0000000e+000	  7.0000000e+000	  5.0000000e+000	  1.1272954e+002	  1.0995238e+002	  1.0682459e+002	  1.0655837e+002	  1.0747084e+002	  1.0830192e+002	  1.0874025e+002	  1.3911669e+002	  2.0365595e+002	  2.4388715e+002	  2.6586038e+002	  2.7163495e+002	  2.6497392e+002	  2.6068627e+002	  2.0759590e+002	  1.5549987e+002	  1.6229205e+002	  1.7020455e+002	  1.7040895e+002	  1.5524511e+002	  1.4043220e+002	  1.2043929e+002	  1.1295884e+002	  1.0927384e+002	
  5.0000000e+000	  8.0000000e+000	  6.0000000e+000	  1.1218485e+002	  1.0957243e+002	  1.0662713e+002	  1.0711350e+002	  1.0937808e+002	  1.0765641e+002	  1.0794764e+002	  1.0981813e+002	  1.0968187e+002	  1.1138334e+002	  1.1570063e+002	  1.1556380e+002	  1.1515762e+002	  1.0997707e+002	  1.1050603e+002	  1.0690477e+002	  1.0835005e+002	  1.0658805e+002	  1.1015297e+002	  1.1149928e+002	  1.1805534e+002	  1.1623048e+002	  1.1241642e+002	  1.0889888e+002	
  5.0000000e+000	  9.0000000e+000	  7.0000000e+000	  1.0702233e+002	  1.0798666e+002	  1.0641005e+002	  1.0699368e+002	  1.0802804e+002	  1.0548889e+002	  1.0456905e+002	  1.0600087e+002	  1.0812880e+002	  1.0930394e+002	  1.1406613e+002	  1.1367225e+002	  1.1813204e+002	  1.1288351e+002	  1.1052533e+002	  1.0714841e+002	  1.1027622e+002	  1.0587743e+002	  1.1115248e+002	  1.1613642e+002	  1.1276371e+002	  1.1494703e+002	  1.1140432e+002	  1.1118713e+002	
  5.0000000e+000	  1.1000000e+001	  2.0000000e+000	  1.2604202e+002	  1.2589537e+002	  1.2187669e+002	  1.2330491e+002	  1.2353696e+002	  1.2292094e+002	  1.2136437e+002	  1.4737535e+002	  2.1358317e+002	  2.5999302e+002	  2.7452676e+002	  2.6549257e+002	  2.7063547e+002	  2.4714479e+002	  2.0862171e+002	  1.7954217e+002	  2.1296560e+002	  2.2074837e+002	  2.2198104e+002	  2.0515751e+002	  1.7564850e+002	  1.2898789e+002	  1.2136069e+002	  1.2266182e+002	
  5.0000000e+000	  1.2000000e+001	  3.0000000e+000	  1.2273922e+002	  1.1746248e+002	  1.1571528e+002	  1.1491146e+002	  1.1622088e+002	  1.1549577e+002	  1.1703380e+002	  1.4745308e+002	  2.2285880e+002	  2.6075069e+002	  2.8799019e+002	  2.9778876e+002	  2.8780333e+002	  2.8142872e+002	  2.4301171e+002	  1.9866116e+002	  2.1803195e+002	  2.2371468e+002	  2.1447926e+002	  1.9888231e+002	  1.7433774e+002	  1.3547097e+002	  1.2877122e+002	  1.2101346e+002	
  5.0000000e+000	  1.3000000e+001	  4.0000000e+000	  1.2451706e+002	  1.2055259e+002	  1.2160210e+002	  1.2108253e+002	  1.1970114e+002	  1.1886164e+002	  1.1800204e+002	  1.4749016e+002	  2.1885313e+002	  2.5947696e+002	  2.8036942e+002	  2.8120142e+002	  2.8861837e+002	  2.7701251e+002	  2.2894177e+002	  1.9167793e+002	  2.1232745e+002	  2.1494908e+002	  2.0994269e+002	  1.8673340e+002	  1.6513848e+002	  1.2758327e+002	  1.2475669e+002	  1.2274113e+002	
  5.0000000e+000	  1.4000000e+001	  5.0000000e+000	  1.2007319e+002	  1.1822555e+002	  1.1973298e+002	  1.1831407e+002	  1.2048091e+002	  1.1788133e+002	  1.1802901e+002	  1.4453123e+002	  2.1103771e+002	  2.4064549e+002	  2.5808310e+002	  2.6419079e+002	  2.5693403e+002	  2.4938119e+002	  1.9764454e+002	  1.5606468e+002	  1.5632091e+002	  1.6342742e+002	  1.7685473e+002	  1.7159370e+002	  1.5099113e+002	  1.3242340e+002	  1.2388992e+002	  1.1571988e+002	
  5.0000000e+000	  1.5000000e+001	  6.0000000e+000	  1.1496858e+002	  1.1552643e+002	  1.1450528e+002	  1.1361404e+002	  1.1648073e+002	  1.1311542e+002	  1.1238545e+002	  1.1514695e+002	  1.1381154e+002	  1.1919829e+002	  1.2072632e+002	  1.2510923e+002	  1.2840613e+002	  1.2811966e+002	  1.2209897e+002	  1.1675780e+002	  1.1644019e+002	  1.1749088e+002	  1.2337019e+002	  1.2291288e+002	  1.1801966e+002	  1.1880372e+002	  1.1726747e+002	  1.1515051e+002	
  5.0000000e+000	  1.6000000e+001	  7.0000000e+000	  1.1414714e+002	  1.1247890e+002	  1.1157575e+002	  1.1027540e+002	  1.1144697e+002	  1.1386634e+002	  1.1063254e+002	  1.1486014e+002	  1.1042181e+002	  1.1225561e+002	  1.1570451e+002	  1.1453189e+002	  1.1991611e+002	  1.1726737e+002	  1.1358488e+002	  1.1569280e+002	  1.1687084e+002	  1.1863215e+002	  1.1631293e+002	  1.1959550e+002	  1.2167103e+002	  1.1948463e+002	  1.1780922e+002	  1.1694598e+002	
